id,title,nid,vid,path,umschrift
d1457d73-6eb7-40f4-9612-bc51d8d5f060,"Freud, Sigmund  (1918-001; 1916-17f): Metapsychologische Ergänzungen zur Traumlehre",15328,153847,/werke/freud-sigmund/metapsychologische-erganzungen-zur-traumlehre,
d063d34f-4987-4fa8-b629-cb4aebeadb63,"Freud, Sigmund  (1916-005; 1916d): Einige Charaktertypen aus der psychoanalytischen Arbeit",15322,153869,/werke/freud-sigmund/einige-charaktertypen-aus-der-psychoanalytischen-arbeit,
30636177-e2cc-4425-89c0-fc2f9f31797b,"Freud, Sigmund  (1915-004; 1915b): Zeitgemäßes über Krieg und Tod",15312,153943,/werke/freud-sigmund/zeitgemasses-uber-krieg-und-tod,
601244b0-45c6-4b74-95b6-0f7b119211a5,"Freud, Sigmund  (1914-008; 1914h): Freud, Sigmund [›Meyers kleines Konversations-Lexikon‹]",14488,153992,/werke/freud-sigmund/freud-sigmund-meyers-kleines-konversations-lexikon,
3a0a73e1-33fd-4d3d-9428-b20b1e0cd0f5,"Freud, Sigmund  (1913-001; 1912 – 13a): Totem und Tabu",15505,154066,/totem-und-tabu,
de56de8f-0872-42aa-8b8f-96f6eabe8cfe,"Freud, Sigmund  (1913-009; 1913e): Vorwort [zu: Steiner, Maximilian ›Die psychischen Störungen der männlichen Potenz‹]",21148,154072,/werke/freud-sigmund/vorwort-zu-steiner-maximilian-die-psychischen-storungen-der-mannlichen-potenz,
0fd8ec41-f9f7-40dd-bf0c-63440c3d5225,"Freud, Sigmund  (1939-161; 1992i [1929-39]): Kürzeste Chronik [1929-1939]",24159,154323,/werke/freud-sigmund/kurzeste-chronik-1929-1939,
18ddd278-6052-40e0-8b90-1bb76ff091ed,"Freud, Sigmund  (1895-011; 1895f): Zur Kritik der „Angstneurose“",15200,154456,/werke/freud-sigmund/zur-kritik-der-angstneurose,
984d402a-4033-49f7-b3d3-f1430d5424b4,"Freud, Sigmund  (1884-008; 1884h): Cocaine [unsigniert]",14733,155062,/werke/freud-sigmund/cocaine-unsigniert,
c23922a9-8b7b-48e6-9243-34795c5725b5,"Freud, Sigmund  (1871-101; 1871a): Zerstreute Gedanken",14719,155205,/zerstreute-gedanken,
c74e41df-cd35-4dad-bcfe-2e4c606a888b,"Freud, Sigmund  (1882-001; 1882a): Über den Bau der Nervenfasern und Nervenzellen beim Flußkrebs",14724,155310,/ueber-den-bau-nervenfasern-und-nervenzellen-beim-flusskrebs-0,
41474d29-5826-4f5a-bbf2-7b9894741d7f,"Freud, Sigmund  (1878-001; 1878a): Über Spinalganglien und Rückenmark des Petromyzon",14720,155311,/ueber-spinalganglien-und-rueckenmark-des-petromyzon,
2020af0e-b6c4-4237-ae38-0551109641db,"Freud, Sigmund; Cassierer, Paul  (1912-011; 1912n): Unterschrift zu ›Aufruf an Männer und Frauen aller Kulturländer‹",15567,155312,/werke/freud-sigmund-cassierer-paul/unterschrift-zu-aufruf-manner-und-frauen-aller-kulturlander,
87249603-5380-46e6-8c04-20ec57e21057,"Freud, Sigmund  (>[1910-003/1912]; 1912a [1911]): Nachtrag zu dem autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides) ",21132,155313,/werke/freud-sigmund/nachtrag-zu-dem-autobiographisch-beschriebenen-fall-von-paranoia-dementia,
bdfdadba-2d98-4ba1-ac35-1d024c4d0317,"Freud, Sigmund  (1912-008; 1912f): Einleitung und Schlusswort [›Zur Onanie-Diskussion der Wiener Psychoanalytischen Vereinigung‹]",21277,155315,/werke/freud-sigmund/einleitung-und-schlusswort-zur-onanie-diskussion-der-wiener-psychoanalytischen,
8c373569-dfdb-49f3-acec-b1b1e7edabdb,"Freud, Sigmund  (1877-001; 1877b): Beobachtungen über Gestaltung und feineren Bau der als Hoden beschriebenen Lappenorgane des Aals",14718,155317,/beobachtungen-ueber-gestaltung-und-feineren-bau-als-hoden-beschriebenen-lappenorgane-des-aals,
a961a4dc-1432-4dbf-bcaf-1d9b14ad10c5,"Freud, Sigmund  (1877-002; 1877a): Über den Ursprung der hinteren Nervenwurzeln im Rückenmarke von Ammocötes (Petromyzon Planeri)",14717,155318,/ueber-den-ursprung-hinteren-nervenwurzeln-im-rueckenmarke-ammocoetes-petromyzon-planeri,
4a4a2596-3694-4d3e-8691-4090ac68c007,"Freud, Sigmund  (1879-001; 1879a): Notiz über eine Methode zur anatomischen Präparation des Nervensystems",14721,155319,/notiz-ueber-eine-methode-zur-anatomischen-praeparation-des-nervensystems,
314ae445-7b22-43dd-be01-b96f57938e3e,"Freud, Sigmund  (1880-201; 1880a): Übersetzung von: Mill, John Stuart ›Chapters on Socialism‹ unter dem Titel ›Der Sozialismus‹",21260,155320,/werke/ubersetzung-von-mill-john-stuart-chapters-socialism-unter-dem-titel-der-sozialismus,
4a252797-9bdf-4d2f-a4f3-f508a7ae6a7e,"Freud, Sigmund  (1880-202; 1880a): Übersetzung von: Mill, John Stuart ›Review of Grote’s Plato and the Other Companions of Sokrates‹ unter dem Titel ›Plato‹",21262,155322,/werke/ubersetzung-von-mill-john-stuart-review-grotes-plato-and-other-companions-sokrates-unter-dem,
c761a112-3ce4-48df-bca5-5f98b409b6fe,"Freud, Sigmund  (1880-203; 1880a): Übersetzung von: Mill, John Stuart ›Thornton on Labour and its Claims‹ unter dem Titel ›Die  Arbeiterfrage‹",21259,155323,/werke/ubersetzung-von-mill-john-stuart-thornton-labour-and-its-claims-unter-dem-titel-die,
27bab370-4471-42ad-bd9e-3ef425adc983,"Freud, Sigmund  (1880-204; 1880a): Übersetzung von: Mill, John Stuart; recte Taylor Mill, Harriet ›Enfranchisement of Women‹ unter dem Titel ›Über Frauenemanzipation‹",21257,155324,/werke/ubersetzung-von-mill-john-stuart-recte-taylor-mill-harriet-enfranchisement-women-unter-dem,
ee60e4b6-9630-42e9-ad5a-fdf1ce36a7a6,"Freud, Sigmund  (1883-002; 1883b): Rezension [unsigniert] von: Onimus ›Die pseudo-paralytische Kontraktur der Kinder‹",15006,155326,/rezension-unsigniert-onimus-pseudo-paralytische-kontraktur-kinder,
cf7019a1-4933-424e-8fea-dfc7d59773d4,"Freud, Sigmund  (1884-002; 1884b): Eine neue Methode zum Studium des Faserverlaufs im Centralnervensystem",14727,155338,/werke/freud-sigmund/eine-neue-methode-zum-studium-des-faserverlaufs-im-centralnervensystem,
c36799a0-1e9d-41fd-b423-5311d3b353d4,"Freud, Sigmund  (1884-007; 1884e): Über Coca",14730,155339,/ueber-coca,
438680af-aa15-419e-8b0e-edee664ee039,"Freud, Sigmund  (1884-005; 1884f): Die Structur der Elemente des Nervensystems",14731,155340,/structur-elemente-des-nervensystems,
7eda27f3-aa61-43f8-bf08-96592fd9a68b,"Freud, Sigmund  (1883-001; 1883a): Rezension von: Spina, Arnold ›Studies on the bacillus of tuberculosis‹",14725,155343,/rezension-spina-arnold-studies-bacillus-tuberculosis,
71b99769-4225-4009-89ec-a0057454b9a7,"Freud, Sigmund  (1884-006; 1884g): The Bacillus of Syphilis",14732,155353,/werke/freud-sigmund/bacillus-syphilis,
a90dbc60-60ce-4d2f-bd63-9e3d6b35ed59,"Freud, Sigmund  (1885-002; 1885b): Über die Allgemeinwirkung des Cocaïns",14735,155374,/werke/freud-sigmund/uber-die-allgemeinwirkung-des-cocains,
e44298f3-5760-46f2-87cc-d94f4e483238,"Freud, Sigmund  (1885-006; 1885d): Zur Kenntniss der Olivenzwischenschicht",14737,155380,/werke/freud-sigmund/zur-kenntniss-der-olivenzwischenschicht,
9e4b99eb-7998-4423-a16d-5361e42d392b,"Freud, Sigmund  (1885-003; 1885e): Gutachten über das Parke Cocain",14738,155386,/werke/freud-sigmund/gutachten-uber-das-parke-cocain,
f8b29d1c-cab4-481e-bf46-7f23830a24fb,"Freud, Sigmund  (1886-001; 1886a): Akute multiple Neuritis der spinalen und Hirnnerven",14744,155389,/werke/freud-sigmund/akute-multiple-neuritis-der-spinalen-und-hirnnerven,
c550d112-207d-4fd8-a361-dc1ce1a46892,"Freud, Sigmund; Darkschewitsch, Liweri Ossipowitsch  (1886-002; 1886b): Ueber die Beziehung des Strickkörpers zum Hinterstrang und Hinterstrangskern, nebst Bemerkungen über zwei Felder der Oblongata",14745,155391,/ueber-beziehung-des-strickkoerpers-hinterstrang-und-hinterstrangskern-nebst-bemerkungen-ueber-zwei,
68f62d07-23f2-4d4b-9b66-3d6e282b3586,"Freud, Sigmund  (1886-003; 1886c): Über den Ursprung des N[ervus] acusticus",14746,155392,/werke/freud-sigmund/uber-den-ursprung-des-nervus-acusticus,
4ebbee08-7556-4d19-b562-1d0c15e4997b,"Freud, Sigmund  (1888-099; 1888b): Aphasie [unsigniert] ",21265,155404,/werke/freud-sigmund/aphasie-unsigniert,
d184e5a2-8588-45d8-9bdc-f77840917017,"Freud, Sigmund [unsigniert]  (1888-007; 1888b): Hysterie",21271,155407,/werke/freud-sigmund-unsigniert/hysterie,
edb5c63e-6113-4411-ab20-6cae5ddad0a1,"Freud, Sigmund  (1888-008; 1888b): Hysteroepilepsie [unsigniert] ",21272,155408,/werke/freud-sigmund/hysteroepilepsie-unsigniert,
607c863a-0c17-4e4f-b5ee-6674dd3cdae4,"Freud, Sigmund  (1891-003; 1891c): Lähmung. Kinderlähmung [unsigniert] ",21180,155409,/werke/freud-sigmund/lahmung-kinderlahmung-unsigniert,
d5976560-8b95-42f0-b2c9-5a7c5d882d23,"Freud, Sigmund; Rie, Oscar  (1891-002; 1891a): Klinische Studie über die halbseitige Cerebrallähmung der Kinder",14771,155410,/werke/freud-sigmund-rie-oscar/klinische-studie-uber-die-halbseitige-cerebrallahmung-der-kinder,
2c5a5228-b475-45f7-99d0-71f4c3894678,"Freud, Sigmund  (1887-101; 2012f [1885–87]): Kritische Einleitung in die Nervenpathologie",15529,155412,/kritische-einleitung-nervenpathologie,
20472f02-c83c-4ae1-b784-9d36d9e2ee04,"Freud, Sigmund; Breuer, Josef  (1895-010; 1895d [1893-95]): Studien über Hysterie",15198,155417,/studien-ueber-hysterie,
b315dcc0-3b88-45ff-a1c3-fd7dd5d12e48,"Freud, Sigmund  (1909-004; 1909d): Bemerkungen über einen Fall von Zwangsneurose",15267,155491,/werke/freud-sigmund/bemerkungen-uber-einen-fall-von-zwangsneurose,
14ed9296-afee-4960-96e5-0d92acf7d3cc,"Freud, Sigmund  (1888-009; 1888a): Ueber Hemianopsie im frühesten Kindesalter",24585,155692,/werke/freud-sigmund/ueber-hemianopsie-im-fruhesten-kindesalter,
69f07ee5-eb5a-4432-9d23-76949928a935,"Freud, Sigmund  (1883-004; 1883d): Rezension [unsigniert] von: Brigidi, V.; Bianchi, A. ›Untersuchungen über die Wuthkrankheit des Menschen‹",15008,155695,/rezension-unsigniert-brigidi-v-bianchi-untersuchungen-ueber-wuthkrankheit-des-menschen,
535ad545-ca27-4a72-a15f-611b436c3cb9,"Freud, Sigmund  (1883-003; 1883c): Rezension [unsigniert] von: Samuel, S. ›Die subkutane Infusion als Behandlungsmethode der Cholera‹. ",23124,155696,/werke/freud-sigmund/rezension-unsigniert-von-samuel-s-die-subkutane-infusion-als-behandlungsmethode,
3a6d0d2a-1b3b-4f53-b2c1-d982f3c2c8fd,"Freud, Sigmund  (1883-005; 1883e): Rezension [unsigniert] von: Lentz ›Zwei Fälle schwerer Organerkrankungen nach nicht diphtheritischer Angina‹",15009,155698,/rezension-unsigniert-lentz-zwei-faelle-schwerer-organerkrankungen-nach-nicht-diph-theritischer,
f509dbf6-a966-41b2-9718-b7e18cb51903,"Freud, Sigmund  (1883-006; 1883f): Rezension [unsigniert] von: Leube, W. ›Über die Behandlung der Urämie‹",15010,155699,/rezension-unsigniert-leube-w-ueber-behandlung-uraemie,
bb21fbaa-1300-4390-bab1-177a6fb450ca,"Freud, Sigmund  (1883-007; 1883g): Rezension [unsigniert] von: Riva, A. ›Wasserinjektion in die Peritonealhöhle‹",15011,155703,/rezension-unsigniert-riva-wasserinjektion-peritonealhoehle,
76bfd115-731d-4c86-b860-d5a48dcc7d8a,"Freud, Sigmund  (1883-008; 1883h): Rezension [unsigniert] von: Senfft, A. ›Beitrag zur epidemischen Pneumonie‹",15012,155704,/rezension-unsigniert-senfft-beitrag-zur-epidemischen-pneumonie,
8d88e02b-1a94-4a6e-8375-9edcf2913219,"Freud, Sigmund  (1883-010; 1883k): Rezension [unsigniert] von: Williams, R. ›Ein Todesfall während der Stickoxydulnarkose‹",15013,155705,/rezension-unsigniert-williams-r-ein-todesfall-waehrend-stickoxydulnarkose,
cb643cfd-689f-4ef5-9c17-e95f1c7ffe83,"Freud, Sigmund  (1883-009; 1883i): Rezension [unsigniert] von: Rossi, P. (Vicenza) ›Eine Vergiftung durch grosse Mengen Chloralhydrat‹",15014,155706,/rezension-unsigniert-rossi-p-vicenza-eine-vergiftung-durch-grosse-mengen-chloralhydrat,
62b1a29d-4026-461d-bd42-65758f178acb,"Freud, Sigmund  (1883-011; 1883l): Rezension [unsigniert] von: Glover, James Gray ›Brechmittel bei Knochenstücken im Schlunde‹",15015,155707,/rezension-unsigniert-glover-james-gray-brechmittel-bei-knochenstuecken-im-schlunde,
b8031e47-e096-42c8-a612-9133fe28ad97,"Freud, Sigmund  (1883-012; 1883m): Rezension [unsigniert] von: Chiari ›Zentrales Cholesteatom des Dorsalmarkes mit vollkommen entwickelter auf- und absteigender Degeneration‹",15016,155708,/werke/freud-sigmund/rezension-unsigniert-von-chiari-zentrales-cholesteatom-des-dorsalmarkes-mit,
b25454a8-82fe-42e9-abaf-ce8cab06abdc,"Freud, Sigmund  (1883-013; 1883n): Rezension [unsigniert] von: Pick, Arnold ›Beitrag zur Lehre vom epileptischen Krampf‹",15017,155709,/werke/freud-sigmund/rezension-unsigniert-von-pick-arnold-beitrag-zur-lehre-vom-epileptischen-krampf,
4daef171-368b-448e-8f2a-97e19f962049,"Freud, Sigmund  (1883-014; 1883o): Rezension [unsigniert] von: Peretti ›Über die schlafmachende Wirkung des Paraldehyd",15018,155710,/werke/freud-sigmund/rezension-unsigniert-von-peretti-uber-die-schlafmachende-wirkung-des-paraldehyd,
368a2916-a534-445e-8689-c045b3d0c337,"Freud, Sigmund  (1884-011; 1884l): Rezension [unsigniert] von: Flint, Austin ›Über frühzeitige Punktion bei Ascites‹",15021,155744,/werke/freud-sigmund/rezension-unsigniert-von-flint-austin-uber-fruhzeitige-punktion-bei-ascites,
85727f0a-7c37-4b9f-8b59-ae39ffe1d012,"Freud, Sigmund  (1884-012; 1884m): Rezension [unsigniert] von: Taylor, F. ›Gumma der Dura mater und Syringomyelie‹",15022,155745,/werke/freud-sigmund/rezension-unsigniert-von-taylor-f-gumma-der-dura-mater-und-syringomyelie,
db1b45a0-823e-4040-8b27-1a2f2e1bf64b,"Freud, Sigmund  (1884-013; 1884n): Rezension [unsigniert] von: Fothergil, J. Milner ›Therapie der Indigestion in Folge von Gefässüberfüllung des Magens‹",15023,155752,/werke/freud-sigmund/rezension-unsigniert-von-fothergil-j-milner-therapie-der-indigestion-folge-von,
00d7cf70-f704-441f-a3c1-7a7512851d04,"Freud, Sigmund  (1884-014; 1884o): Rezension [unsigniert] von: Schmeichler, L. ›Die Augenstörungen bei Tabes dorsalis‹",15024,155754,/werke/freud-sigmund/rezension-unsigniert-von-schmeichler-l-die-augenstorungen-bei-tabes-dorsalis,
ee5cdfde-eb0a-4901-856d-89a339229dfe,"Freud, Sigmund  (1884-015; 1884p): Rezension [unsigniert] von: Bastian, R. ›Ein ungewöhnlicher Fall von herdweiser Sklerose‹",15025,155757,/werke/freud-sigmund/rezension-unsigniert-von-bastian-r-ein-ungewohnlicher-fall-von-herdweiser,
098d28a9-b26f-4aea-9a73-f1fce0bd5221,"Freud, Sigmund  (1884-016; 1884q): Rezension [unsigniert] von: Gläser ›Zwei Fälle von Gastritis phlegmonosa‹",15026,155759,/werke/freud-sigmund/rezension-unsigniert-von-glaser-zwei-falle-von-gastritis-phlegmonosa,
8b121538-2dcf-4942-8bc5-5ae79e6cd160,"Freud, Sigmund  (1884-017; 1884r): Rezension [unsigniert] von: Macniven, E. O. ›Ein Fall von Vergiftung mit doppelchromsaurem Kali‹",15027,155761,/werke/freud-sigmund/rezension-unsigniert-von-macniven-e-o-ein-fall-von-vergiftung-mit,
368cc035-d085-4082-910e-5079f648e4f0,"Freud, Sigmund  (1884-018; 1884s): Rezension [unsigniert] von: Waugh, E. ›Ein lehrreicher Fall von vermeintlichem Darmverschluss‹",15028,155763,/werke/freud-sigmund/rezension-unsigniert-von-waugh-e-ein-lehrreicher-fall-von-vermeintlichem,
ea7da15a-fbdd-4346-8a15-6f8dc5d76421,"Freud, Sigmund  (1884-020; 1884u): Rezension [unsigniert] von: Drummond, D. ›Ueber perforierende Tumoren der dura mater‹",15030,155775,/werke/freud-sigmund/rezension-unsigniert-von-drummond-d-ueber-perforierende-tumoren-der-dura-mater,
231e84f0-6d95-483a-a20d-49763e3eb7df,"Freud, Sigmund  (1884-019; 1884t): Rezension [unsigniert] von: Dalton und Ferrier ›Ein Fall von Lähmung des M. serratus anticus ohne Mitbetheiligung der M. rhomboidei‹.",15029,155776,/werke/freud-sigmund/rezension-unsigniert-von-dalton-und-ferrier-ein-fall-von-lahmung-des-m-serratus,
04e1df25-24d5-4128-8200-2ad26ac265f8,"Freud, Sigmund  (1884-021; 1884v): Rezension [unsigniert] von: Aufrecht ›Zur Therapie der akuten Nephritis‹",15031,155778,/werke/freud-sigmund/rezension-unsigniert-von-aufrecht-zur-therapie-der-akuten-nephritis,
30f4ba4f-8196-4734-8f84-f3f7a8ce7daa,"Freud, Sigmund  (1884-022; 1884w): Rezension [unsigniert] von: Vogel, Alb., Bern ›Zur Prognose der Vagusresektion‹",15106,155780,/werke/freud-sigmund/rezension-unsigniert-von-vogel-alb-bern-zur-prognose-der-vagusresektion,
a1d7a5f3-5763-4b38-af33-913c5bcec365,"Freud, Sigmund  (1884-023; 1884x): Rezension [unsigniert] von: Dubois, Bern ›Ueber einen Fall multipler Neuritis‹",15033,155782,/werke/freud-sigmund/rezension-unsigniert-von-dubois-bern-ueber-einen-fall-multipler-neuritis,
febe9c53-7313-4f4f-b975-39411cc4c6d3,"Freud, Sigmund  (1884-024; 1884y): Rezension [unsigniert] von: West, Samuel ›Verlegung einer Koronararterie‹",15034,155784,/rezension-unsigniert-west-samuel-verlegung-einer-koronararterie,
fedca19b-4729-45b0-991a-978f41f488f7,"Freud, Sigmund  (1884-025; 1884z): Rezension [unsigniert] von: Padley, G. ›Behandlung der perniziösen Anämie‹",15035,155786,/werke/freud-sigmund/rezension-unsigniert-von-padley-g-behandlung-der-perniziosen-anamie,
f19118a9-2436-46bd-9a92-7515f0e4c473,"Freud, Sigmund  (1884-009; 1884i): Rezension [unsigniert] von: Küssner, B. ›Beitrag zur Impftuberkulose‹",15019,155788,/werke/freud-sigmund/rezension-unsigniert-von-kussner-b-beitrag-zur-impftuberkulose,
8c62581a-1164-4b4b-ad9d-851c12fbc840,"Freud, Sigmund  (1884-010; 1884k): Rezension [unsigniert] von: Knipping ›Kaïrin‹",15020,155789,/werke/freud-sigmund/rezension-unsigniert-von-knipping-kairin,
c0c55a21-1248-457f-a79b-f9dfdf9419e9,"Freud, Sigmund  (1884-026; 1884aa): Rezension [unsigniert] von: Riegel ›Ueber die die Veränderungen des Herzens und des Gefässsystems bei akuter Nephritis‹",15036,155795,/werke/freud-sigmund/rezension-unsigniert-von-riegel-ueber-die-die-veranderungen-des-herzens-und-des,
b99b269b-7062-416b-9f27-bc14df42d3bd,"Freud, Sigmund  (1884-027; 1884bb): Rezension [unsigniert] von: Angyán, Béla ›Zwei Fälle von Vaguslähmung‹",15037,155798,/rezension-unsigniert-angyan-bela-zwei-faelle-vaguslaehmung,
b89bd6b2-02ef-4920-9fd2-22ebebf4a49c,"Freud, Sigmund  (1884-028; 1884cc): Rezension [unsigniert] von: Binz › Ueber die abortive Behandlung der Infektionskrankheiten‹",15038,155800,/rezension-unsigniert-binz-ueber-abortive-behandlung-infektionskrankheiten,
4ba01a2c-9987-45cb-9f44-2793469eae86,"Freud, Sigmund  (1884-029; 1884dd): Rezension [unsigniert] von: Tomkin und Dieschfeld ›Ein Fall von akuter Leberatrophie‹",15039,155802,/werke/freud-sigmund/rezension-unsigniert-von-tomkin-und-dieschfeld-ein-fall-von-akuter,
2b304ca6-31e7-4549-bd69-2d627d5cd96e,"Freud, Sigmund  (1884-030; 1884ee): Rezension [unsigniert] von: Marchiafava, E. und Celli, A. ›Die Mikrokokken der cerebrospinalen Meningitis.‹",15040,155804,/werke/freud-sigmund/rezension-unsigniert-von-marchiafava-e-und-celli-die-mikrokokken-der,
7e6b663f-b5f9-45e2-84bb-ae210ee4b9ed,"Freud, Sigmund  (1884-031; 1884ff): Rezension [unsigniert] von: Sorgius ›Die Anwendung des Kaïrins bei Lungenphtise‹",15041,155806,/werke/freud-sigmund/rezension-unsigniert-von-sorgius-die-anwendung-des-kairins-bei-lungenphtise,
7e1761a7-110c-4c4c-a7fe-23240342a692,"Freud, Sigmund  (1884-032; 1884gg): Rezension [unsigniert] von: Rzadkowski ›Beitrag zur Lehre von der Lokalisation der Hirnfunktionen‹",15042,155808,/werke/freud-sigmund/rezension-unsigniert-von-rzadkowski-beitrag-zur-lehre-von-der-lokalisation-der,
569e007c-2c5b-4d65-8f59-b2dc05ba6e57,"Freud, Sigmund  (1884-033; 1884hh): Rezension [unsigniert] von: Pioch ›Behandlung der Variolaeruptionen mit Jodglycerin‹",15043,155812,/werke/freud-sigmund/rezension-unsigniert-von-pioch-behandlung-der-variolaeruptionen-mit-jodglycerin,
70a3951d-d8ce-407c-839f-347964231ccf,"Freud, Sigmund  (1884-034; 1884ii): Rezension [unsigniert] von: Gans, Edgar ›Pikrinsäure als Reagens für Eiweiss und Zucker im Urin‹",15044,155814,/werke/freud-sigmund/rezension-unsigniert-von-gans-edgar-pikrinsaure-als-reagens-fur-eiweiss-und,
aa47e430-08cf-49bc-86ba-5e3a4f0accdf,"Freud, Sigmund  (1884-035; 1884jj): Rezension [unsigniert] von: Henoch ›Nephritis nach Varicellen‹",15045,155816,/werke/freud-sigmund/rezension-unsigniert-von-henoch-nephritis-nach-varicellen,
988b04b0-8aad-44b8-9888-d7b269ec42e9,"Freud, Sigmund  (1884-036; 1884kk): Rezension [unsigniert] von: Charcot ›Eine hysterische Hemiplegie‹",15046,155819,/werke/freud-sigmund/rezension-unsigniert-von-charcot-eine-hysterische-hemiplegie,
078e7e44-2a1c-4ceb-9da2-bb09df965283,"Freud, Sigmund  (1884-037; 1884ll): Rezension [unsigniert] von: Groedel ›Die Entstehung des singenden diastolischen Distanzgeräusches am Ostium aorticum‹",15047,155821,/werke/freud-sigmund/rezension-unsigniert-von-groedel-die-entstehung-des-singenden-diastolischen,
b0e33c28-67a8-4007-ad33-5aa036f0d542,"Freud, Sigmund  (1884-038; 1884mm): Rezension [unsigniert] von: Guttmann ›Ein Fall von Hernia diaphragmatica‹",15048,155825,/werke/freud-sigmund/rezension-unsigniert-von-guttmann-ein-fall-von-hernia-diaphragmatica,
fbadfff6-c224-4f79-a5c8-e0174b342b31,"Freud, Sigmund  (1884-039; 1884nn): Rezension [unsigniert] von: St. Clair Thomson ›Zur Wirkung des salizylsauren Natrons‹",15049,155827,/werke/freud-sigmund/rezension-unsigniert-von-st-clair-thomson-zur-wirkung-des-salizylsauren-natrons,
8664b643-7518-4f81-ab91-3094cff57bf8,"Freud, Sigmund  (1884-040; 1884oo): Rezension [unsigniert] von: Strahen ›Arsen bei Magengeschwür‹",15050,155829,/werke/freud-sigmund/rezension-unsigniert-von-strahen-arsen-bei-magengeschwur,
54b92bf4-af12-4cf5-88ec-af9ff9c6bbe8,"Freud, Sigmund  (1884-041; 1884pp): Rezension [unsigniert] von: Laborde ›Die Wirkungsweise der Interkostalmuskeln‹",15051,155831,/werke/freud-sigmund/rezension-unsigniert-von-laborde-die-wirkungsweise-der-interkostalmuskeln,
7b689bed-5a82-468f-adf6-77086842728a,"Freud, Sigmund  (1884-042; 1884qq): Rezension [unsigniert] von: Schiff ›Versuche über die Folgen der Schilddrüsenexstirpation‹",15052,155833,/werke/freud-sigmund/rezension-unsigniert-von-schiff-versuche-uber-die-folgen-der,
e2ce5b76-c956-4e21-8d98-264472be7d49,"Freud, Sigmund  (1884-043; 1884rr): Rezension [unsigniert] von: Mollière ›Die zentrale Temperatur bei Chlorose‹",15053,155835,/werke/freud-sigmund/rezension-unsigniert-von-molliere-die-zentrale-temperatur-bei-chlorose,
9a5cab38-6f75-4581-866d-c6421cfdb75f,"Freud, Sigmund  (1884-044; 1884ss): Rezension [unsigniert] von: Shakhnovitch ›Intermettierende Paraplegie‹",15054,155837,/werke/freud-sigmund/rezension-unsigniert-von-shakhnovitch-intermettierende-paraplegie,
a2974213-0441-47dc-bf57-f816f2810b16,"Freud, Sigmund  (1884-045; 1884tt): Rezension [unsigniert] von: Bouveret ›Lokale Asphyxie der oberen Extremitäten‹",15055,155841,/werke/freud-sigmund/rezension-unsigniert-von-bouveret-lokale-asphyxie-der-oberen-extremitaten,
ec91537d-91a8-4f4b-9305-5ef12ca7e64f,"Freud, Sigmund  (1884-046; 1884uu): Rezension [unsigniert] von: Chapin, H. D. ›Bleilähmung bei Kindern‹",15056,155843,/werke/freud-sigmund/rezension-unsigniert-von-chapin-h-d-bleilahmung-bei-kindern,
800f9e75-9ced-421b-b2a3-55bae3aab67c,"Freud, Sigmund  (1884-047; 1884vv): Rezension [unsigniert] von: Railton ›Gelenksrheumatismus und Endocarditis bei Gonorrhoea‹",15057,155845,/werke/freud-sigmund/rezension-unsigniert-von-railton-gelenksrheumatismus-und-endocarditis-bei,
ca986b12-54c0-45f4-961a-49fd01d20208,"Freud, Sigmund  (1884-048; 1884ww): Rezension [unsigniert] von: Fazio ›Biliöses Typhoid‹",15058,155847,/werke/freud-sigmund/rezension-unsigniert-von-fazio-bilioses-typhoid,
2018828d-dd99-4d75-82d4-d31fb6c08ea0,"Freud, Sigmund  (1884-049; 1884xx): Rezension [unsigniert] von: Valde´s Perez ›Purpura haemorrhagica nach Gemüthsbewegung‹",15059,155850,/werke/freud-sigmund/rezension-unsigniert-von-valdes-perez-purpura-haemorrhagica-nach,
faca35d4-7e06-4730-8f8e-cd59e30cc9c5,"Freud, Sigmund  (1884-050; 1884yy): Rezension [unsigniert] von: Fothergill ›Ueber Herzneurosen‹",15060,155852,/werke/freud-sigmund/rezension-unsigniert-von-fothergill-ueber-herzneurosen,
f9670add-953c-4335-adfe-c3f49798d762,"Freud, Sigmund  (1884-051; 1884zz): Rezension [unsigniert] von: Schmitz ›Vergiftung durch Einathmung von rauchender Salpetersäure‹",15061,155854,/werke/freud-sigmund/rezension-unsigniert-von-schmitz-vergiftung-durch-einathmung-von-rauchender,
ed7471e6-df91-4e51-b7a5-6fafc11a2be4,"Freud, Sigmund  (1884-052; 1884aaa): Rezension [unsigniert] von: Löwenfeld ›Ueber den gegenwärthigen Stand der Therapie der chronischen Rückenmarkskrankheiten‹",15062,155856,/werke/freud-sigmund/rezension-unsigniert-von-lowenfeld-ueber-den-gegenwarthigen-stand-der-therapie,
a88de967-bf51-40b8-8738-b51214085991,"Freud, Sigmund  (1884-053; 1884bbb): Rezension [unsigniert] von: Berger, O. ›Zur Symptomatologie der tabes dorsalis‹",15063,155858,/werke/freud-sigmund/rezension-unsigniert-von-berger-o-zur-symptomatologie-der-tabes-dorsalis,
2306c335-7142-4c8e-bed4-ecef156db6aa,"Freud, Sigmund  (1884-054; 1884ccc): Rezension [unsigniert] von: Bard ›Über vorzeitigen Magenkrebs‹",15064,155862,/werke/freud-sigmund/rezension-unsigniert-von-bard-uber-vorzeitigen-magenkrebs,
